"","sample_name","metric","value"
"2033","G18002344","contigs",50
"2034","G18002344","N50",308019
"2035","G18002344","total_length",7103500
"2036","G18002347","contamination_status",0
"2037","G18002347","percentage_contamination",0
"2038","G18002347","contigs",48
"2039","G18002347","N50",367285
"2040","G18002347","total_length",6731512
"2041","G18002348","contamination_status",0
"2042","G18002348","percentage_contamination",0
"2043","G18002348","contigs",65
"2044","G18002348","N50",338107
"2045","G18002348","total_length",7017946
"2046","G18002349","contamination_status",0
"2047","G18002349","percentage_contamination",0
"2048","G18002349","contigs",83
"2049","G18002349","N50",253707
"2050","G18002349","total_length",7222151
"2051","G18002350","contamination_status",0
"2052","G18002350","percentage_contamination",0
"2053","G18002350","contigs",70
"2054","G18002350","N50",298934
"2055","G18002350","total_length",6966280
"2056","G18002351","contamination_status",0
"2057","G18002351","percentage_contamination",0
"2058","G18002351","contigs",88
"2059","G18002351","N50",238033
"2060","G18002351","total_length",7313201
"2061","G18002352","contamination_status",0
"2062","G18002352","percentage_contamination",0
"2063","G18002352","contigs",51
"2064","G18002352","N50",270929
"2065","G18002352","total_length",6966570
"2066","G18002353","contamination_status",1
"2067","G18002353","percentage_contamination",0
"2068","G18002353","contigs",77
"2069","G18002353","N50",414456
"2070","G18002353","total_length",6732105
"2071","G18002355","contamination_status",0
"2072","G18002355","percentage_contamination",0
"2073","G18002355","contigs",53
"2074","G18002355","N50",385526
"2075","G18002355","total_length",7126123
"2076","G18002356","contamination_status",0
"2077","G18002356","percentage_contamination",0
"2078","G18002356","contigs",70
"2079","G18002356","N50",246698
"2080","G18002356","total_length",7158366
"2081","G18002358","contamination_status",0
"2082","G18002358","percentage_contamination",0
"2083","G18002358","contigs",25
"2084","G18002358","N50",770925
"2085","G18002358","total_length",6263699
"2086","G18002360","contamination_status",0
"2087","G18002360","percentage_contamination",0
"2088","G18002360","contigs",65
"2089","G18002360","N50",232545
"2090","G18002360","total_length",7268512
"2091","G18002361","contamination_status",0
"2092","G18002361","percentage_contamination",0
"2093","G18002361","contigs",54
"2094","G18002361","N50",323168
"2095","G18002361","total_length",7362743
"2096","G18002362","contamination_status",0
"2097","G18002362","percentage_contamination",0
"2098","G18002362","contigs",49
"2099","G18002362","N50",407108
"2100","G18002362","total_length",6938836
"2101","G18002364","contamination_status",0
"2102","G18002364","percentage_contamination",0
"2103","G18002364","contigs",78
"2104","G18002364","N50",235424
"2105","G18002364","total_length",6803503
"2106","G18002365","contamination_status",0
"2107","G18002365","percentage_contamination",0
"2108","G18002365","contigs",61
"2109","G18002365","N50",295050
"2110","G18002365","total_length",7119209
"2111","G18002366","contamination_status",0
"2112","G18002366","percentage_contamination",0
"2113","G18002366","contigs",34
"2114","G18002366","N50",354302
"2115","G18002366","total_length",6461818
"2116","G18002367","contamination_status",0
"2117","G18002367","percentage_contamination",0
"2118","G18002367","contigs",56
"2119","G18002367","N50",362415
"2120","G18002367","total_length",6860789
"2121","G18002368","contamination_status",0
"2122","G18002368","percentage_contamination",0
"2123","G18002368","contigs",52
"2124","G18002368","N50",308019
"2125","G18002368","total_length",7144107
"2126","G18002369","contamination_status",0
"2127","G18002369","percentage_contamination",0
"2128","G18002369","contigs",70
"2129","G18002369","N50",211034
"2130","G18002369","total_length",6713354
"2131","G18002370","contamination_status",0
"2132","G18002370","percentage_contamination",0
"2133","G18002370","contigs",50
"2134","G18002370","N50",284879
"2135","G18002370","total_length",7141381
"2136","G18002373","contamination_status",0
"2137","G18002373","percentage_contamination",0
"2138","G18002373","contigs",61
"2139","G18002373","N50",290562
"2140","G18002373","total_length",7091075
"2141","G18002374","contamination_status",0
"2142","G18002374","percentage_contamination",0
"2143","G18002374","contigs",72
"2144","G18002374","N50",258568
"2145","G18002374","total_length",7442458
"2146","G18002375","contamination_status",0
"2147","G18002375","percentage_contamination",0
"2148","G18002375","contigs",66
"2149","G18002375","N50",236243
"2150","G18002375","total_length",6920091
"2151","G18002376","contamination_status",0
"2152","G18002376","percentage_contamination",0
"2153","G18002376","contigs",45
"2154","G18002376","N50",427641
"2155","G18002376","total_length",6678295
"2156","G18002377","contamination_status",1
"2157","G18002377","percentage_contamination",33.52
"2158","G18002377","contigs",1325
"2159","G18002377","N50",8773
"2160","G18002377","total_length",7027789
"2161","G18002381","contamination_status",1
"2162","G18002381","percentage_contamination",12.32
"2163","G18002381","contigs",338
"2164","G18002381","N50",158009
"2165","G18002381","total_length",7879881
"2166","G18002383","contamination_status",0
"2167","G18002383","percentage_contamination",0
"2168","G18002383","contigs",57
"2169","G18002383","N50",318563
"2170","G18002383","total_length",6956336
"2171","G18002384","contamination_status",0
"2172","G18002384","percentage_contamination",0
"2173","G18002384","contigs",64
"2174","G18002384","N50",231431
"2175","G18002384","total_length",7051736
"2176","G18002385","contamination_status",0
"2177","G18002385","percentage_contamination",0
"2178","G18002385","contigs",67
"2179","G18002385","N50",224288
"2180","G18002385","total_length",7282598
"2181","G18002386","contamination_status",0
"2182","G18002386","percentage_contamination",0
"2183","G18002386","contigs",88
"2184","G18002386","N50",215045
"2185","G18002386","total_length",6980789
"2186","G18002387","contamination_status",0
"2187","G18002387","percentage_contamination",0
"2188","G18002387","contigs",68
"2189","G18002387","N50",272678
"2190","G18002387","total_length",6721840
"2191","G18002388","contamination_status",0
"2192","G18002388","percentage_contamination",0
"2193","G18002388","contigs",39
"2194","G18002388","N50",405940
"2195","G18002388","total_length",6948242
"2196","G18002389","contamination_status",0
"2197","G18002389","percentage_contamination",0
"2198","G18002389","contigs",61
"2199","G18002389","N50",258996
"2200","G18002389","total_length",7073969
"2201","G18002390","contamination_status",0
"2202","G18002390","percentage_contamination",0
"2203","G18002390","contigs",37
"2204","G18002390","N50",471975
"2205","G18002390","total_length",6391583
"2206","G18002391","contamination_status",0
"2207","G18002391","percentage_contamination",0
"2208","G18002391","contigs",36
"2209","G18002391","N50",650565
"2210","G18002391","total_length",6748204
"2211","G18002392","contamination_status",0
"2212","G18002392","percentage_contamination",0
"2213","G18002392","contigs",66
"2214","G18002392","N50",241049
"2215","G18002392","total_length",7065400
"2216","G18002393","contamination_status",0
"2217","G18002393","percentage_contamination",0
"2218","G18002393","contigs",50
"2219","G18002393","N50",420355
"2220","G18002393","total_length",7030561
"2221","G18002396","contamination_status",0
"2222","G18002396","percentage_contamination",0
"2223","G18002396","contigs",36
"2224","G18002396","N50",425214
"2225","G18002396","total_length",6500228
"2226","G18002399","contamination_status",0
"2227","G18002399","percentage_contamination",0
"2228","G18002399","contigs",81
"2229","G18002399","N50",324659
"2230","G18002399","total_length",7284170
"2231","G18002400","contamination_status",0
"2232","G18002400","percentage_contamination",0
"2233","G18002400","contigs",61
"2234","G18002400","N50",231623
"2235","G18002400","total_length",6996314
"2236","G18002402","contamination_status",0
"2237","G18002402","percentage_contamination",0
"2238","G18002402","contigs",30
"2239","G18002402","N50",767861
"2240","G18002402","total_length",6311501
"2241","G18002403","contamination_status",0
"2242","G18002403","percentage_contamination",0
"2243","G18002403","contigs",51
"2244","G18002403","N50",290562
"2245","G18002403","total_length",7057199
"2246","G18002404","contamination_status",0
"2247","G18002404","percentage_contamination",0
"2248","G18002404","contigs",20
"2249","G18002404","N50",569319
"2250","G18002404","total_length",6328440
"2251","G18002407","contamination_status",0
"2252","G18002407","percentage_contamination",0
"2253","G18002407","contigs",66
"2254","G18002407","N50",269455
"2255","G18002407","total_length",6809985
"2256","G18002408","contamination_status",0
"2257","G18002408","percentage_contamination",0
"2258","G18002408","contigs",87
"2259","G18002408","N50",244464
"2260","G18002408","total_length",7005211
"2261","G18002410","contamination_status",0
"2262","G18002410","percentage_contamination",0
"2263","G18002410","contigs",61
"2264","G18002410","N50",215047
"2265","G18002410","total_length",7040331
"2266","G18002411","contamination_status",0
"2267","G18002411","percentage_contamination",0
"2268","G18002411","contigs",67
"2269","G18002411","N50",319128
"2270","G18002411","total_length",7008602
"2271","G18002414","contamination_status",0
"2272","G18002414","percentage_contamination",0
"2273","G18002414","contigs",59
"2274","G18002414","N50",282903
"2275","G18002414","total_length",7198083
"2276","G18002415","contamination_status",0
"2277","G18002415","percentage_contamination",0
"2278","G18002415","contigs",28
"2279","G18002415","N50",583648
"2280","G18002415","total_length",6677573
"2281","G18002417","contamination_status",0
"2282","G18002417","percentage_contamination",0
"2283","G18002417","contigs",65
"2284","G18002417","N50",304041
"2285","G18002417","total_length",6936845
"2286","G18002418","contamination_status",0
"2287","G18002418","percentage_contamination",0
"2288","G18002418","contigs",79
"2289","G18002418","N50",282289
"2290","G18002418","total_length",6870379
"2291","G18002419","contamination_status",0
"2292","G18002419","percentage_contamination",0
"2293","G18002419","contigs",59
"2294","G18002419","N50",264619
"2295","G18002419","total_length",6750283
"2296","G18002421","contamination_status",0
"2297","G18002421","percentage_contamination",0
"2298","G18002421","contigs",58
"2299","G18002421","N50",360304
"2300","G18002421","total_length",6994820
"2301","G18002422","contamination_status",0
"2302","G18002422","percentage_contamination",0
"2303","G18002422","contigs",52
"2304","G18002422","N50",307965
"2305","G18002422","total_length",7097763
"2306","G18002423","contamination_status",0
"2307","G18002423","percentage_contamination",0
"2308","G18002423","contigs",58
"2309","G18002423","N50",235424
"2310","G18002423","total_length",7055813
"2311","G18002426","contamination_status",0
"2312","G18002426","percentage_contamination",0
"2313","G18002426","contigs",84
"2314","G18002426","N50",249194
"2315","G18002426","total_length",7482854
"2316","G18002430","contamination_status",0
"2317","G18002430","percentage_contamination",0
"2318","G18002430","contigs",87
"2319","G18002430","N50",251935
"2320","G18002430","total_length",7504706
"2321","G18002434","contamination_status",0
"2322","G18002434","percentage_contamination",0
"2323","G18002434","contigs",45
"2324","G18002434","N50",415314
"2325","G18002434","total_length",6896709
"2326","G18002437","contamination_status",0
"2327","G18002437","percentage_contamination",0
